// F-16DM-52 - Block 50 Type
// Last edited: 16/11/2019
// <command name>   <x>   <y>   <z>   <size>   <snd>   <msbtn>   <wheel>
// Panel order: left to right, top down


//////////////////
// LEFT CONSOLE //
//////////////////

// Test
SimINSInc                                                        0.39990 -1.131027 -2.271349    35  125   1 w
SimINSDec                                                        0.39990 -1.131027 -2.271349    35  125   2 w
SimGPSOn                                                         0.47709 -1.201742 -2.293412    30  310   1 
SimGPSOff                                                        0.47709 -1.201742 -2.293412    30  310   2 
SimDLOn                                                          0.55056 -1.205072 -2.292408    30  310   1 
SimDLOff                                                         0.55056 -1.205072 -2.292408    30  310   2 

// Oxygen Regulator
//unused: Oxy Emer/Test Up       0.806027   -1.588077   -2.195063    35    129    1
//unused: Oxy Emer/Test Dn       0.806027   -1.588077   -2.195063    35    129    2
//unused: Oxy 100%/Norm Up       0.932134   -1.592457   -2.181145    35    129    1
//unused: Oxy 100%/Norm Dn       0.932134   -1.592457   -2.181145    35    129    2
SimOxySupplyOn                                                   0.17616 -1.158666 -2.298035    35  129   1
SimOxySupplyOff                                                  0.17616 -1.158666 -2.298035    35  129   2

//KneePads
SimLeftKneePadInc               -1.039195    0.336720   -1.225200    40    115    1    w
SimLeftKneePadDec               -1.039195    0.336720   -1.225200    40    115    2    w
SimLeftKneePadInc               -0.690350    0.400980   -1.288300   130    115    1    w
SimLeftKneePadDec               -0.690350    0.400980   -1.288300   130    115    2    w
SimRightKneePadInc              -0.930800   -0.644880   -1.253330    40    115    1    w
SimRightKneePadDec              -0.930800   -0.644880   -1.253330    40    115    2    w
SimRightKneePadInc              -0.657620   -0.412880   -1.322300   130    115    1    w
SimRightKneePadDec              -0.657620   -0.412880   -1.322300   130    115    2    w

